time,value
2023-08-31T11:52:04.155Z,85
2023-08-31T11:52:06.171Z,81
2023-08-31T11:52:08.195Z,82
2023-08-31T11:52:10.205Z,84
2023-08-31T11:52:12.22Z,82
2023-08-31T11:52:14.235Z,81
2023-08-31T11:52:18.26Z,84
2023-08-31T11:52:20.27Z,81
2023-08-31T11:52:22.28Z,82
2023-08-31T11:52:24.311Z,84
2023-08-31T11:52:26.316Z,83
2023-08-31T11:52:30.342Z,81
2023-08-31T11:52:32.354Z,82
2023-08-31T11:52:34.365Z,84
2023-08-31T11:52:36.384Z,85
2023-08-31T11:52:38.394Z,81
2023-08-31T11:52:40.411Z,85
2023-08-31T11:52:42.438Z,81
2023-08-31T11:52:44.44Z,84
2023-08-31T11:52:48.464Z,81
2023-08-31T11:52:50.479Z,84
2023-08-31T11:52:52.501Z,81
2023-08-31T11:52:54.51Z,83
2023-08-31T11:52:56.525Z,85
2023-08-31T11:52:58.545Z,83
2023-08-31T11:53:00.555Z,84
2023-08-31T11:53:04.576Z,81
2023-08-31T11:53:06.595Z,85
2023-08-31T11:53:10.62Z,83
2023-08-31T11:53:12.64Z,85
2023-08-31T11:53:14.653Z,83
2023-08-31T11:53:16.669Z,85
2023-08-31T11:53:18.675Z,83
2023-08-31T11:53:20.694Z,84
2023-08-31T11:53:22.712Z,81
2023-08-31T11:53:28.745Z,82
2023-08-31T11:53:30.754Z,83
2023-08-31T11:53:32.778Z,81
2023-08-31T11:53:34.789Z,85
2023-08-31T11:53:36.816Z,82
2023-08-31T11:53:38.819Z,85
2023-08-31T11:53:42.847Z,82
2023-08-31T11:53:44.857Z,85
2023-08-31T11:53:46.869Z,83
2023-08-31T11:53:48.885Z,84
2023-08-31T11:53:50.906Z,85
2023-08-31T11:53:52.905Z,84
2023-08-31T11:53:54.924Z,85
2023-08-31T11:53:56.942Z,84
2023-08-31T11:53:58.959Z,83
2023-08-31T11:54:00.964Z,82
2023-08-31T11:54:02.982Z,83
2023-08-31T11:54:04.997Z,85
2023-08-31T11:54:07.007Z,86
2023-08-31T11:54:09.034Z,84
2023-08-31T11:54:11.041Z,86
2023-08-31T11:54:13.046Z,85
2023-08-31T11:54:15.074Z,86
2023-08-31T11:54:17.077Z,83
2023-08-31T11:54:19.104Z,85
2023-08-31T11:54:21.104Z,91
2023-08-31T11:54:23.119Z,84
2023-08-31T11:54:25.144Z,85
2023-08-31T11:54:27.157Z,92
2023-08-31T11:54:29.164Z,87
2023-08-31T11:54:31.179Z,86
2023-08-31T11:54:33.194Z,89
2023-08-31T11:54:35.202Z,84
2023-08-31T11:54:39.232Z,89
2023-08-31T11:54:41.244Z,84
2023-08-31T11:54:43.261Z,85
2023-08-31T11:54:45.282Z,87
2023-08-31T11:54:47.286Z,86
2023-08-31T11:54:49.294Z,84
2023-08-31T11:54:53.326Z,85
2023-08-31T11:54:55.343Z,87
2023-08-31T11:54:57.356Z,84
2023-08-31T11:54:59.376Z,85
2023-08-31T11:55:01.384Z,84
2023-08-31T11:55:03.402Z,86
2023-08-31T11:55:05.416Z,85
2023-08-31T11:55:07.432Z,86
2023-08-31T11:55:09.441Z,87
2023-08-31T11:55:11.455Z,86
2023-08-31T11:55:13.48Z,89
2023-08-31T11:55:15.489Z,85
2023-08-31T11:55:17.495Z,87
2023-08-31T11:55:19.505Z,88
2023-08-31T11:55:21.529Z,86
2023-08-31T11:55:25.554Z,85
2023-08-31T11:55:27.568Z,88
2023-08-31T11:55:29.586Z,90
2023-08-31T11:55:31.599Z,89
2023-08-31T11:55:33.609Z,85
2023-08-31T11:55:35.617Z,88
2023-08-31T11:55:37.642Z,87
2023-08-31T11:55:39.665Z,86
2023-08-31T11:55:43.675Z,90
2023-08-31T11:55:45.689Z,86
2023-08-31T11:55:47.7Z,85
2023-08-31T11:55:49.722Z,89
2023-08-31T11:55:51.74Z,94
2023-08-31T11:55:53.745Z,89
2023-08-31T11:55:55.765Z,88
2023-08-31T11:55:57.776Z,87
2023-08-31T11:55:59.792Z,88
2023-08-31T11:56:01.804Z,90
2023-08-31T11:56:03.814Z,95
2023-08-31T11:56:05.826Z,87
2023-08-31T11:56:07.845Z,89
2023-08-31T11:56:09.864Z,86
2023-08-31T11:56:11.867Z,90
2023-08-31T11:56:13.893Z,86
2023-08-31T11:56:15.905Z,90
2023-08-31T11:56:17.915Z,86
2023-08-31T11:56:19.93Z,89
2023-08-31T11:56:21.941Z,90
2023-08-31T11:56:29.993Z,86
2023-08-31T11:56:38.06Z,89
2023-08-31T11:56:40.073Z,88
2023-08-31T11:56:42.076Z,86
2023-08-31T11:56:44.092Z,89
2023-08-31T11:56:46.106Z,97
2023-08-31T11:56:48.118Z,89
2023-08-31T11:56:50.145Z,90
2023-08-31T11:56:52.16Z,87
2023-08-31T11:56:54.155Z,86
2023-08-31T11:56:58.194Z,88
2023-08-31T11:57:00.199Z,86
2023-08-31T11:57:02.221Z,89
2023-08-31T11:57:04.24Z,90
2023-08-31T11:57:08.251Z,88
2023-08-31T11:57:10.268Z,90
2023-08-31T11:57:12.282Z,87
2023-08-31T11:57:14.296Z,89
2023-08-31T11:57:16.312Z,87
2023-08-31T11:57:18.331Z,89
2023-08-31T11:57:22.354Z,87
2023-08-31T11:57:24.367Z,88
2023-08-31T11:57:28.396Z,91
2023-08-31T11:57:30.417Z,89
2023-08-31T11:57:32.431Z,91
2023-08-31T11:57:34.44Z,88
2023-08-31T11:57:36.453Z,87
2023-08-31T11:57:38.479Z,89
2023-08-31T11:57:41.951Z,97
2023-08-31T11:57:42.495Z,90
2023-08-31T11:57:44.521Z,89
2023-08-31T11:57:46.528Z,88
2023-08-31T11:57:50.561Z,91
2023-08-31T11:57:52.57Z,88
2023-08-31T11:57:54.577Z,87
2023-08-31T11:57:56.596Z,90
2023-08-31T11:58:00.626Z,89
2023-08-31T11:58:02.663Z,91
2023-08-31T11:58:06.667Z,87
2023-08-31T11:58:08.694Z,88
2023-08-31T11:58:10.697Z,90
2023-08-31T11:58:12.706Z,89
2023-08-31T11:58:14.721Z,91
2023-08-31T11:58:16.739Z,89
2023-08-31T11:58:18.749Z,88
2023-08-31T11:58:20.759Z,92
2023-08-31T11:58:22.777Z,91
2023-08-31T11:58:24.791Z,89
2023-08-31T11:58:28.815Z,88
2023-08-31T11:58:30.825Z,91
2023-08-31T11:58:32.84Z,89
2023-08-31T11:58:34.86Z,93
2023-08-31T11:58:36.87Z,89
2023-08-31T11:58:38.885Z,90
2023-08-31T11:58:40.897Z,93
2023-08-31T11:58:42.91Z,91
2023-08-31T11:58:44.93Z,89
2023-08-31T11:58:46.945Z,88
2023-08-31T11:58:48.954Z,92
2023-08-31T11:58:54.992Z,90
2023-08-31T11:58:57.019Z,89
2023-08-31T11:59:03.049Z,91
2023-08-31T11:59:07.093Z,90
2023-08-31T11:59:09.095Z,94
2023-08-31T11:59:11.11Z,89
2023-08-31T11:59:13.117Z,92
2023-08-31T11:59:17.154Z,94
2023-08-31T11:59:19.16Z,89
2023-08-31T11:59:21.177Z,92
2023-08-31T11:59:23.194Z,89
2023-08-31T11:59:25.206Z,91
2023-08-31T11:59:27.216Z,94
2023-08-31T11:59:29.237Z,99
2023-08-31T11:59:31.25Z,90
2023-08-31T11:59:33.267Z,89
2023-08-31T11:59:37.284Z,90
2023-08-31T11:59:39.304Z,89
2023-08-31T11:59:41.312Z,97
2023-08-31T11:59:43.339Z,92
2023-08-31T11:59:45.35Z,90
2023-08-31T11:59:47.36Z,91
2023-08-31T11:59:49.384Z,90
2023-08-31T11:59:51.387Z,99
2023-08-31T11:59:53.403Z,91
2023-08-31T11:59:55.41Z,89
2023-08-31T11:59:57.435Z,92
2023-08-31T11:59:59.441Z,100
2023-08-31T12:00:01.455Z,90
2023-08-31T12:00:03.475Z,94
2023-08-31T12:00:05.49Z,90
2023-08-31T12:00:09.517Z,91
2023-08-31T12:00:11.52Z,94
2023-08-31T12:00:13.532Z,91
2023-08-31T12:00:15.555Z,94
2023-08-31T12:00:17.564Z,93
2023-08-31T12:00:19.579Z,91
2023-08-31T12:00:25.621Z,94
2023-08-31T12:00:27.639Z,100
2023-08-31T12:06:37.693Z,88
2023-08-31T12:06:51.773Z,89
2023-08-31T12:06:53.793Z,88
2023-08-31T12:06:55.8Z,89
2023-08-31T12:06:57.814Z,88
2023-08-31T12:06:59.835Z,89
2023-08-31T12:07:01.85Z,94
2023-08-31T12:07:03.864Z,89
2023-08-31T12:07:05.882Z,88
2023-08-31T12:07:15.951Z,89
2023-08-31T12:07:17.957Z,94
2023-08-31T12:07:19.97Z,89
2023-08-31T12:07:21.977Z,88
2023-08-31T12:07:23.995Z,89
2023-08-31T12:07:32.052Z,95
2023-08-31T12:07:34.065Z,89
2023-08-31T12:07:36.08Z,91
2023-08-31T12:07:38.089Z,88
2023-08-31T12:07:42.125Z,89
2023-08-31T12:07:48.154Z,94
2023-08-31T12:07:50.179Z,89
2023-08-31T12:08:00.241Z,95
2023-08-31T12:08:02.265Z,89
2023-08-31T12:08:12.33Z,88
2023-08-31T12:08:14.343Z,93
2023-08-31T12:08:16.352Z,89
2023-08-31T12:08:20.385Z,94
2023-08-31T12:08:22.412Z,93
2023-08-31T12:08:24.411Z,89
2023-08-31T12:08:44.553Z,90
2023-08-31T12:08:46.572Z,89
2023-08-31T12:08:56.64Z,96
2023-08-31T12:08:58.645Z,90
2023-08-31T12:09:00.662Z,89
2023-08-31T12:09:02.682Z,90
2023-08-31T12:09:04.699Z,89
2023-08-31T12:09:10.725Z,90
2023-08-31T12:09:28.865Z,89
2023-08-31T12:09:30.87Z,90
2023-08-31T12:09:40.936Z,89
2023-08-31T12:09:42.951Z,91
2023-08-31T12:09:44.975Z,90
2023-08-31T12:09:46.986Z,89
2023-08-31T12:09:49Z,90
2023-08-31T12:09:55.036Z,91
2023-08-31T12:09:59.071Z,97
2023-08-31T12:10:01.084Z,91
2023-08-31T12:10:03.092Z,90
2023-08-31T12:10:05.109Z,91
2023-08-31T12:10:15.177Z,97
2023-08-31T12:10:17.194Z,90
2023-08-31T12:10:23.23Z,91
2023-08-31T12:10:25.242Z,90
2023-08-31T12:10:27.254Z,91
2023-08-31T12:10:37.327Z,90
2023-08-31T12:10:39.347Z,91
2023-08-31T12:10:55.462Z,90
2023-08-31T12:10:57.475Z,91
2023-08-31T12:10:59.484Z,90
2023-08-31T12:11:01.497Z,96
2023-08-31T12:11:03.52Z,91
2023-08-31T12:11:19.642Z,98
2023-08-31T12:11:21.635Z,91
2023-08-31T12:11:27.681Z,92
2023-08-31T12:11:33.717Z,97
2023-08-31T12:11:35.728Z,92
2023-08-31T12:11:39.764Z,91
2023-08-31T12:11:41.777Z,92
2023-08-31T12:11:43.786Z,91
2023-08-31T12:11:57.889Z,92
2023-08-31T12:12:09.976Z,91
2023-08-31T12:12:13.999Z,92
2023-08-31T12:12:16.014Z,91
2023-08-31T12:12:18.021Z,92
2023-08-31T12:12:24.067Z,91
2023-08-31T12:12:26.077Z,92
2023-08-31T12:12:30.105Z,91
2023-08-31T12:12:32.125Z,92
2023-08-31T12:12:34.14Z,93
2023-08-31T12:12:36.148Z,91
2023-08-31T12:12:38.175Z,92
2023-08-31T12:12:50.252Z,93
2023-08-31T12:12:52.265Z,92
2023-08-31T12:13:04.343Z,93
2023-08-31T12:13:06.354Z,99
2023-08-31T12:13:08.376Z,92
2023-08-31T12:13:24.472Z,100
2023-08-31T12:13:26.495Z,92
2023-08-31T12:13:28.506Z,100
2023-08-31T12:13:30.527Z,93
2023-08-31T12:13:32.536Z,92
2023-08-31T12:13:36.562Z,93
2023-08-31T12:13:50.666Z,92
2023-08-31T12:13:54.702Z,93
2023-08-31T12:13:56.71Z,92
2023-08-31T12:13:58.716Z,93
2023-08-31T12:14:00.73Z,92
2023-08-31T12:14:02.75Z,93
2023-08-31T12:14:04.765Z,92
2023-08-31T12:14:06.772Z,93
2023-08-31T12:14:10.805Z,92
2023-08-31T12:14:12.82Z,91
2023-08-31T12:14:14.83Z,93
2023-08-31T12:14:24.895Z,94
2023-08-31T12:14:26.91Z,93
2023-08-31T12:14:28.93Z,92
2023-08-31T12:14:30.941Z,93
2023-08-31T12:14:34.991Z,94
2023-08-31T12:14:36.982Z,93
2023-08-31T12:14:45.04Z,94
2023-08-31T12:14:47.056Z,93
2023-08-31T12:14:51.084Z,94
2023-08-31T12:14:53.11Z,100
2023-08-31T12:14:55.105Z,93
2023-08-31T12:14:59.142Z,94
2023-08-31T12:15:01.152Z,93
2023-08-31T12:15:03.163Z,94
2023-08-31T12:15:05.18Z,93
2023-08-31T12:15:09.211Z,94
2023-08-31T12:15:13.246Z,93
2023-08-31T12:15:19.281Z,94
2023-08-31T12:15:41.431Z,100
2023-08-31T12:15:43.434Z,93
2023-08-31T12:15:45.457Z,94
2023-08-31T12:16:05.602Z,95
2023-08-31T12:16:07.612Z,94
2023-08-31T12:16:27.747Z,100
2023-08-31T12:16:29.769Z,94
2023-08-31T12:16:35.806Z,95
2023-08-31T12:16:37.815Z,94
2023-08-31T12:16:39.835Z,95
2023-08-31T12:16:41.847Z,94
2023-08-31T12:16:47.883Z,95
2023-08-31T12:16:51.912Z,94
2023-08-31T12:16:53.924Z,95
2023-08-31T12:16:57.952Z,94
2023-08-31T12:17:03.997Z,95
2023-08-31T12:17:06.021Z,100
2023-08-31T12:17:08.03Z,94
2023-08-31T12:17:16.075Z,95
2023-08-31T12:17:38.232Z,94
2023-08-31T12:17:42.27Z,95
2023-08-31T12:17:54.348Z,96
2023-08-31T12:17:56.354Z,95
2023-08-31T12:18:04.415Z,94
2023-08-31T12:18:06.428Z,95
2023-08-31T12:18:12.473Z,96
2023-08-31T12:18:14.479Z,95
2023-08-31T12:18:18.515Z,100
2023-08-31T12:18:22.538Z,96
2023-08-31T12:18:24.543Z,95
2023-08-31T12:18:26.566Z,100
2023-08-31T12:18:30.588Z,96
2023-08-31T12:18:34.623Z,95
2023-08-31T12:18:36.624Z,96
2023-08-31T12:18:38.649Z,95
2023-08-31T12:18:42.682Z,96
2023-08-31T12:18:44.682Z,95
2023-08-31T12:18:52.739Z,96
2023-08-31T12:18:54.749Z,95
2023-08-31T12:18:56.765Z,96
2023-08-31T12:19:02.81Z,100
2023-08-31T12:19:04.82Z,95
2023-08-31T12:19:06.827Z,96
2023-08-31T12:19:08.847Z,95
2023-08-31T12:19:16.916Z,96
2023-08-31T12:19:18.919Z,95
2023-08-31T12:19:24.963Z,96
2023-08-31T12:19:33.021Z,95
2023-08-31T12:19:35.027Z,96
2023-08-31T12:19:55.163Z,95
2023-08-31T12:19:57.183Z,96
2023-08-31T12:20:23.362Z,100
2023-08-31T12:20:27.395Z,96
2023-08-31T12:20:43.509Z,100
2023-08-31T12:20:45.519Z,96
2023-08-31T12:21:05.662Z,97
2023-08-31T12:21:07.677Z,96
2023-08-31T12:21:13.712Z,97
2023-08-31T12:21:15.725Z,95
2023-08-31T12:21:17.74Z,96
2023-08-31T12:21:27.805Z,97
2023-08-31T12:21:29.829Z,96
2023-08-31T12:21:41.922Z,97
2023-08-31T12:21:45.94Z,96
2023-08-31T12:21:58.035Z,100
2023-08-31T12:22:00.044Z,97
2023-08-31T12:22:02.051Z,96
2023-08-31T12:22:20.177Z,97
2023-08-31T12:22:22.192Z,96
2023-08-31T12:22:30.247Z,97
2023-08-31T12:22:38.304Z,96
2023-08-31T12:22:40.311Z,97
2023-08-31T12:22:56.426Z,100
2023-08-31T12:22:58.437Z,97
2023-08-31T12:23:06.495Z,96
2023-08-31T12:23:08.511Z,97
2023-08-31T12:23:12.54Z,96
2023-08-31T12:23:14.561Z,97
2023-08-31T12:23:16.572Z,96
2023-08-31T12:23:18.585Z,97
2023-08-31T12:23:46.792Z,96
2023-08-31T12:23:48.81Z,97
2023-08-31T12:23:56.845Z,100
2023-08-31T12:23:58.861Z,97
2023-08-31T12:24:08.934Z,98
2023-08-31T12:24:10.941Z,97
2023-08-31T12:24:12.961Z,99
2023-08-31T12:24:14.968Z,97
2023-08-31T12:24:16.982Z,98
2023-08-31T12:24:18.991Z,97
2023-08-31T12:24:29.103Z,96
2023-08-31T12:24:31.09Z,97
2023-08-31T12:24:33.097Z,98
2023-08-31T12:24:37.119Z,97
2023-08-31T12:24:49.2Z,98
2023-08-31T12:24:51.223Z,97
2023-08-31T12:24:55.248Z,98
2023-08-31T12:25:01.288Z,97
2023-08-31T12:25:03.305Z,98
2023-08-31T12:25:05.321Z,97
2023-08-31T12:25:09.351Z,98
2023-08-31T12:25:11.362Z,97
2023-08-31T12:25:13.367Z,98
2023-08-31T12:25:19.413Z,97
2023-08-31T12:25:21.43Z,98
2023-08-31T12:25:35.524Z,99
2023-08-31T12:25:37.531Z,98
2023-08-31T12:25:45.598Z,97
2023-08-31T12:25:47.604Z,98
2023-08-31T12:25:49.622Z,97
2023-08-31T12:25:51.632Z,98
2023-08-31T12:25:53.645Z,96
2023-08-31T12:25:55.665Z,98
2023-08-31T12:25:59.69Z,97
2023-08-31T12:26:01.707Z,98
2023-08-31T12:26:19.826Z,99
2023-08-31T12:26:21.85Z,98
2023-08-31T12:26:23.85Z,99
2023-08-31T12:26:25.875Z,98
2023-08-31T12:26:48.025Z,99
2023-08-31T12:26:52.052Z,98
2023-08-31T12:26:54.06Z,99
2023-08-31T12:26:56.087Z,98
2023-08-31T12:27:10.177Z,100
2023-08-31T12:27:12.186Z,98
2023-08-31T12:27:16.216Z,99
2023-08-31T12:27:20.25Z,98
2023-08-31T12:27:22.262Z,100
2023-08-31T12:27:24.271Z,99
2023-08-31T12:27:28.305Z,98
2023-08-31T12:27:30.316Z,99
2023-08-31T12:27:40.39Z,98
2023-08-31T12:27:44.41Z,99
2023-08-31T12:27:52.457Z,98
2023-08-31T12:27:54.479Z,99
2023-08-31T12:27:56.496Z,98
2023-08-31T12:27:58.515Z,99
2023-08-31T12:28:02.531Z,98
2023-08-31T12:28:04.555Z,99
2023-08-31T12:28:10.6Z,100
2023-08-31T12:28:12.606Z,99
2023-08-31T12:28:18.647Z,98
2023-08-31T12:28:22.675Z,99
2023-08-31T12:28:26.706Z,100
2023-08-31T12:28:28.715Z,99
2023-08-31T12:29:02.955Z,100
2023-08-31T12:29:04.972Z,99
2023-08-31T12:29:11.017Z,100
2023-08-31T12:29:13.031Z,99
2023-08-31T12:29:21.083Z,100
2023-08-31T12:29:23.097Z,99
2023-08-31T12:29:31.146Z,100
2023-08-31T12:29:33.166Z,99
2023-08-31T12:29:41.224Z,100
2023-08-31T12:29:45.241Z,99
2023-08-31T12:29:49.275Z,100
2023-08-31T12:29:59.325Z,99
2023-08-31T12:30:05.362Z,100
2023-08-31T12:30:07.381Z,99
2023-08-31T12:30:15.444Z,100
2023-08-31T12:30:17.457Z,99
2023-08-31T12:30:19.467Z,100
2023-08-31T12:30:35.56Z,99
2023-08-31T12:30:37.565Z,100
2023-08-31T12:30:47.645Z,99
2023-08-31T12:30:49.65Z,100
2023-08-31T12:31:17.8Z,99
2023-08-31T12:31:19.823Z,100
2023-09-02T07:15:09.105Z,99
2023-09-02T07:15:11.108Z,100
2023-09-02T07:15:21.163Z,98
2023-09-02T07:15:23.173Z,100
2023-09-02T07:15:25.192Z,99
2023-09-02T07:15:27.208Z,100
2023-09-02T07:15:29.213Z,99
2023-09-02T07:15:33.242Z,100
2023-09-02T07:15:35.258Z,99
2023-09-02T07:15:39.287Z,100
2023-09-02T07:15:41.297Z,99
2023-09-02T07:15:45.322Z,100
2023-09-02T07:15:47.347Z,99
2023-09-02T07:16:35.673Z,98
2023-09-02T07:16:37.687Z,99
2023-09-02T07:16:41.707Z,100
2023-09-02T07:16:43.728Z,99
2023-09-02T07:16:51.787Z,100
2023-09-02T07:16:53.794Z,99
2023-09-02T07:17:13.937Z,98
2023-09-02T07:17:15.958Z,99
2023-09-02T07:17:19.984Z,98
2023-09-02T07:17:24.009Z,99
2023-09-02T07:17:26.019Z,98
2023-09-02T07:17:28.038Z,99
2023-09-02T07:17:30.054Z,98
2023-09-02T07:17:32.064Z,99
2023-09-02T07:17:36.089Z,98
2023-09-02T07:17:38.104Z,99
2023-09-02T07:17:40.119Z,100
2023-09-02T07:17:42.139Z,98
2023-09-02T07:17:46.165Z,100
2023-09-02T07:17:48.178Z,98
2023-09-02T07:17:50.189Z,99
2023-09-02T07:17:52.208Z,100
2023-09-02T07:17:54.224Z,99
2023-09-02T07:17:56.233Z,98
2023-09-02T07:17:58.248Z,99
2023-09-02T07:18:00.319Z,98
2023-09-02T07:18:24.444Z,97
2023-09-02T07:18:26.443Z,98
2023-09-02T07:18:32.479Z,100
2023-09-02T07:18:34.495Z,98
2023-09-02T07:19:16.786Z,100
2023-09-02T07:19:18.796Z,98
2023-09-02T07:19:24.85Z,97
2023-09-02T07:19:26.858Z,98
2023-09-02T07:19:28.871Z,97
2023-09-02T07:19:32.903Z,98
2023-09-02T07:19:49.013Z,100
2023-09-02T07:19:51.03Z,98
2023-09-02T07:19:55.052Z,97
2023-09-02T07:19:57.072Z,98
2023-09-02T07:20:03.112Z,97
2023-09-02T07:20:05.13Z,98
2023-09-02T07:20:07.133Z,100
2023-09-02T07:20:09.154Z,97
2023-09-02T07:20:13.185Z,98
2023-09-02T07:20:15.188Z,100
2023-09-02T07:20:17.207Z,97
2023-09-02T07:20:23.244Z,98
2023-09-02T07:20:25.264Z,97
2023-09-02T07:20:35.339Z,100
2023-09-02T07:20:37.343Z,97
2023-09-02T07:21:19.644Z,96
2023-09-02T07:21:21.658Z,97
2023-09-02T07:21:35.753Z,100
2023-09-02T07:21:37.77Z,97
2023-09-02T07:21:41.79Z,100
2023-09-02T07:21:43.813Z,97
2023-09-02T07:21:47.838Z,96
2023-09-02T07:21:49.848Z,97
2023-09-02T07:21:51.867Z,96
2023-09-02T07:21:53.878Z,97
2023-09-02T07:21:55.914Z,96
2023-09-02T07:21:57.916Z,97
2023-09-02T07:22:05.97Z,96
2023-09-02T07:22:07.976Z,97
2023-09-02T07:22:12.003Z,96
2023-09-02T07:22:22.091Z,97
2023-09-02T07:22:24.099Z,96
2023-09-02T07:22:32.134Z,97
2023-09-02T07:22:34.153Z,96
2023-09-02T07:22:56.309Z,100
2023-09-02T07:22:58.322Z,96
2023-09-02T07:23:38.604Z,95
2023-09-02T07:23:40.614Z,96
2023-09-02T07:23:42.624Z,100
2023-09-02T07:23:44.643Z,96
2023-09-02T07:24:08.809Z,95
2023-09-02T07:24:12.847Z,96
2023-09-02T07:24:14.852Z,100
2023-09-02T07:24:16.864Z,95
2023-09-02T07:24:18.873Z,96
2023-09-02T07:24:22.914Z,97
2023-09-02T07:24:24.929Z,95
2023-09-02T07:24:26.934Z,96
2023-09-02T07:24:28.959Z,95
2023-09-02T07:24:39.023Z,100
2023-09-02T07:24:41.037Z,95
2023-09-02T07:24:49.084Z,96
2023-09-02T07:24:51.102Z,95
2023-09-02T07:24:55.134Z,100
2023-09-02T07:24:57.137Z,95
2023-09-02T07:25:51.514Z,94
2023-09-02T07:25:53.533Z,95
2023-09-02T07:26:05.619Z,94
2023-09-02T07:26:07.625Z,95
2023-09-02T07:26:11.66Z,93
2023-09-02T07:26:13.675Z,100
2023-09-02T07:26:17.695Z,95
2023-09-02T07:26:21.719Z,96
2023-09-02T07:26:23.744Z,94
2023-09-02T07:26:25.753Z,95
2023-09-02T07:26:35.835Z,94
2023-09-02T07:26:37.839Z,95
2023-09-02T07:26:39.845Z,94
2023-09-02T07:26:43.88Z,95
2023-09-02T07:26:45.884Z,94
2023-09-02T07:27:34.218Z,100
2023-09-02T07:27:36.244Z,94
2023-09-02T07:28:18.537Z,93
2023-09-02T07:28:20.544Z,95
2023-09-02T07:28:22.559Z,93
2023-09-02T07:28:24.588Z,94
2023-09-02T07:28:30.618Z,93
2023-09-02T07:28:32.629Z,100
2023-09-02T07:28:34.649Z,94
2023-09-02T07:28:36.669Z,93
2023-09-02T07:28:50.752Z,99
2023-09-02T07:28:52.773Z,94
2023-09-02T07:28:54.783Z,93
2023-09-02T07:29:00.828Z,94
2023-09-02T07:29:02.842Z,93
2023-09-02T07:29:04.857Z,94
2023-09-02T07:29:06.864Z,93
2023-09-02T07:29:20.96Z,100
2023-09-02T07:29:22.97Z,93
2023-09-02T07:29:27.007Z,100
2023-09-02T07:29:29.018Z,93
2023-09-02T07:29:37.078Z,94
2023-09-02T07:29:39.084Z,93
2023-09-02T07:29:51.169Z,96
2023-09-02T07:29:53.184Z,100
2023-09-02T07:29:55.205Z,93
2023-09-02T07:29:57.215Z,92
2023-09-02T07:29:59.229Z,93
2023-09-02T07:30:07.288Z,92
2023-09-02T07:30:09.294Z,94
2023-09-02T07:30:11.315Z,93
2023-09-02T07:30:17.354Z,100
2023-09-02T07:30:19.365Z,93
2023-09-02T07:30:35.472Z,92
2023-09-02T07:30:37.493Z,93
2023-09-02T07:30:43.532Z,92
2023-09-02T07:30:45.552Z,100
2023-09-02T07:30:47.569Z,93
2023-09-02T07:30:49.577Z,92
2023-09-02T07:30:55.634Z,100
2023-09-02T07:30:57.627Z,93
2023-09-02T07:31:01.657Z,92
2023-09-02T07:31:05.689Z,93
2023-09-02T07:31:07.712Z,99
2023-09-02T07:31:09.709Z,93
2023-09-02T07:31:13.754Z,92
2023-09-02T07:31:15.763Z,93
2023-09-02T07:31:17.768Z,99
2023-09-02T07:31:19.793Z,92
2023-09-02T07:31:27.835Z,93
2023-09-02T07:31:31.868Z,92
2023-09-02T07:31:39.919Z,98
2023-09-02T07:31:41.938Z,92
2023-09-02T07:31:52.008Z,97
2023-09-02T07:31:54.014Z,92
2023-09-02T07:32:26.242Z,91
2023-09-02T07:32:28.254Z,92
2023-09-02T07:32:32.282Z,91
2023-09-02T07:32:34.292Z,92
2023-09-02T07:32:44.354Z,91
2023-09-02T07:32:48.392Z,92
2023-09-02T07:32:50.397Z,91
2023-09-02T07:32:52.417Z,92
2023-09-02T07:32:56.447Z,91
2023-09-02T07:32:58.462Z,92
2023-09-02T07:33:00.469Z,91
2023-09-02T07:33:04.504Z,95
2023-09-02T07:33:06.518Z,91
2023-09-02T07:33:34.708Z,99
2023-09-02T07:33:36.723Z,91
2023-09-02T07:33:40.752Z,98
2023-09-02T07:33:42.774Z,91
2023-09-02T07:33:44.779Z,98
2023-09-02T07:33:46.798Z,91
2023-09-02T07:34:27.092Z,97
2023-09-02T07:34:29.093Z,91
2023-09-02T07:34:49.219Z,90
2023-09-02T07:34:51.248Z,91
2023-09-02T07:34:55.274Z,97
2023-09-02T07:34:57.293Z,90
2023-09-02T07:34:59.298Z,97
2023-09-02T07:35:01.313Z,90
2023-09-02T07:35:09.368Z,91
2023-09-02T07:35:11.384Z,90
2023-09-02T07:35:21.447Z,96
2023-09-02T07:35:23.463Z,90
2023-09-02T07:36:05.749Z,96
2023-09-02T07:36:09.778Z,90
2023-09-02T07:36:17.843Z,96
2023-09-02T07:36:19.859Z,90
2023-09-02T07:36:42.014Z,89
2023-09-02T07:36:44.024Z,96
2023-09-02T07:36:46.039Z,90
2023-09-02T07:36:50.058Z,89
2023-09-02T07:36:52.069Z,90
2023-09-02T07:36:58.115Z,89
2023-09-02T07:37:00.133Z,90
2023-09-02T07:37:02.15Z,89
2023-09-02T07:37:06.174Z,90
2023-09-02T07:37:08.194Z,89
2023-09-02T07:37:10.208Z,90
2023-09-02T07:37:12.215Z,89
2023-09-02T07:37:14.225Z,90
2023-09-02T07:37:16.243Z,89
2023-09-02T07:37:18.259Z,90
2023-09-02T07:37:20.265Z,89
2023-09-02T07:37:26.313Z,93
2023-09-02T07:37:28.324Z,89
2023-09-02T07:37:30.334Z,90
2023-09-02T07:37:32.358Z,96
2023-09-02T07:37:34.365Z,88
2023-09-02T07:37:36.379Z,89
2023-09-02T07:37:44.43Z,90
